Date,Volume,vw,Open,Close,High,Low,n,Symbol,Return,Cumulative Return,10-Day MA,100-Day MA
2023-06-09,85647268.0,430.2308,429.96,429.9,431.99,428.87,594919,SPY,0.001794328059096184,0.12887978572553882,424.85,407.7742
2023-06-12,76256703.0,431.9566,430.92,433.8,433.88,430.17,523160,SPY,0.009071877180739873,0.13912084449346085,426.22799999999995,408.157
2023-06-13,95847204.0,436.0037,435.32,436.66,437.33,434.63,672837,SPY,0.006592899953895781,0.14663095425660355,427.87600000000003,408.55400000000003
2023-06-14,100603680.0,436.7254,437.01,437.18,439.0612,433.59,712267,SPY,0.0011908578756927302,0.147996428758993,429.809,408.9408
2023-06-15,110195091.0,440.7065,436.33,442.6,443.9,436.23,748185,SPY,0.012397639416258821,0.16222887453389978,431.887,409.3891
2023-06-16,114165849.0,440.9745,443.02,439.46,443.6078,438.97,631591,SPY,-0.007094441934026308,0.15398350926947035,433.041,409.86879999999996
2023-06-20,75935359.0,437.1454,437.45,437.18,438.37,435.03,550937,SPY,-0.005188185500386799,0.147996428758993,434.049,410.3542
2023-06-21,76840751.0,435.5649,436.16,434.94,436.99,434.33,551341,SPY,-0.0051237476554280015,0.14211438474869942,434.73999999999995,410.74480000000005
2023-06-22,70510175.0,435.4495,433.95,436.51,436.62,433.6,479201,SPY,0.0036096932910285595,0.1462370673809139,435.73600000000005,411.10360000000003
2023-06-23,91981537.0,433.8539,432.93,433.21,435.06,432.47,553266,SPY,-0.007559964261987129,0.13757155611574934,436.14399999999995,411.43370000000004
2023-06-26,72723560.0,432.5149,432.62,431.44,434.61,431.19,509725,SPY,-0.004085778259966255,0.1329236909826157,436.29799999999994,411.7446
2023-06-27,73064702.0,434.7153,432.35,436.17,436.81,431.88,497934,SPY,0.010963285740775097,0.14534425712935173,436.535,412.0588
2023-06-28,75635976.0,435.7433,435.05,436.39,437.44,434.41,537350,SPY,0.000504390489946438,0.14592195788036255,436.508,412.3659
2023-06-29,67882304.0,437.2627,435.96,438.11,438.28,435.54,474148,SPY,0.003941428538692504,0.15043852738826669,436.601,412.7411
2023-06-30,104964019.0,442.744,441.44,443.28,444.3,441.11,596665,SPY,0.011800689324598768,0.1640144950370246,436.66900000000004,413.1091
2023-07-03,32593378.0,443.5281,442.92,443.79,444.08,442.63,253680,SPY,0.0011505143475907254,0.1653537104143683,437.10200000000003,413.439
2023-07-05,58418432.0,443.3129,441.91,443.13,443.889,441.9,415750,SPY,-0.0014871898871088307,0.1636206081613354,437.69699999999995,413.7025
2023-07-06,80658302.0,439.1438,439.42,439.66,440.1,437.06,567512,SPY,-0.007830659174508536,0.15450869177038973,438.16900000000004,413.97560000000004
2023-07-07,85434178.0,439.9317,438.63,438.55,442.64,438.3,530026,SPY,-0.0025246781603966983,0.15159392889028878,438.37299999999993,414.26279999999997
2023-07-10,62443501.0,438.8872,438.18,439.66,439.84,437.585,419235,SPY,0.002531068293239125,0.15450869177038973,439.01800000000003,414.5075
2023-07-11,64463752.0,441.2254,440.45,442.46,442.97,439.44,455993,SPY,0.006368557521721163,0.16186124678325653,440.12,414.82560000000007
2023-07-12,91895927.0,445.6589,446.39,446.02,447.4799,444.91,585099,SPY,0.00804592505537216,0.17120949529961593,441.105,415.2149
2023-07-13,71975241.0,448.5919,447.9,449.56,450.38,447.45,449367,SPY,0.007936863817766149,0.18050522556588366,442.422,415.6301
2023-07-14,69695823.0,449.8199,450.475,449.28,451.36,448.49,484538,SPY,-0.0006228312127414259,0.17976997006459694,443.53899999999993,415.9946
2023-07-17,52680221.0,450.4644,449.13,450.84,451.93,449.08,385755,SPY,0.003472222222222321,0.1838663935717657,444.29499999999996,416.37659999999994
2023-07-18,80744448.0,453.2069,450.5,454.19,454.86,450.0484,519350,SPY,0.007430574039570592,0.19266320046216023,445.33500000000004,416.7787
2023-07-19,65639688.0,455.3494,455.01,455.2,456.43,454.1119,502903,SPY,0.002223738963869737,0.1953153720918015,446.54200000000003,417.2479
2023-07-20,70575142.0,453.3022,454.17,452.18,455.1,451.44,532939,SPY,-0.006634446397188021,0.18738511632792365,447.79400000000004,417.6971
2023-07-21,70940618.0,452.9345,453.96,452.18,454.165,452.17,475415,SPY,0.0,0.18738511632792365,449.157,418.22799999999995
2023-07-24,54043580.0,453.9232,453.37,454.2,455.04,452.298,400860,SPY,0.004467247556282805,0.19268945958720618,450.611,418.78460000000007
2023-07-25,54844740.0,455.3935,453.92,455.44,456.735,453.87,383333,SPY,0.0027300748568912514,0.19594559109290444,451.909,419.3324
2023-07-26,70897885.0,454.9956,454.47,455.51,456.99,453.38,527717,SPY,0.0001536975232740989,0.19612940496822606,452.858,419.92370000000005
2023-07-27,92090375.0,455.3257,459.02,452.49,459.44,451.55,627050,SPY,-0.006629931285811463,0.18819914920434822,453.151,420.4713
2023-07-28,80001790.0,456.2639,455.88,456.92,457.78,452.4918,528393,SPY,0.009790271608212331,0.19983194159970563,453.91499999999996,421.07789999999994
2023-07-31,61970449.0,457.1754,457.41,457.79,458.16,456.045,438675,SPY,0.001904053225947555,0.20211648547870342,454.60999999999996,421.7084
2023-08-01,55478674.0,456.4787,456.27,456.48,457.25,455.49,418011,SPY,-0.0028615740841870796,0.19867654009768354,454.83900000000006,422.29510000000005
2023-08-02,93933369.0,451.4441,453.25,450.13,453.52,449.3499,622257,SPY,-0.013910795653697905,0.18200199569350306,454.332,422.75449999999995
2023-08-03,63910792.0,449.2049,448.04,448.84,450.79,447.37,486811,SPY,-0.0028658387576923072,0.17861456856257507,453.99800000000005,423.1982
2023-08-04,100128902.0,449.0804,450.72,446.81,452.895,446.27,663138,SPY,-0.004522769806612592,0.1732839661782466,453.46099999999996,423.6836
2023-08-07,58328464.0,449.5693,448.71,450.71,450.865,447.99,445167,SPY,0.008728542333430234,0.1835250249461684,453.11199999999997,424.2015
2023-08-08,71319824.0,447.539,448.08,448.75,450.6952,445.2705,527037,SPY,-0.004348694282354515,0.17837823643716155,452.44300000000004,424.7734
2023-08-09,78789575.0,446.9664,449.03,445.75,449.1999,444.96,559466,SPY,-0.006685236768802283,0.17050049892337538,451.467,425.2698
2023-08-10,93005495.0,447.5472,448.19,445.91,451.7,444.7,680008,SPY,0.00035894559730786924,0.17092064492411052,450.809,425.829
2023-08-11,68636902.0,445.2738,443.97,445.65,446.7007,443.345,502512,SPY,-0.00058307730259477,0.1702379076729157,449.68199999999996,426.34810000000004
2023-08-14,47825941.0,446.7275,444.7,448.11,448.11,444.38,404514,SPY,0.005520026926960631,0.1766976524342203,448.71399999999994,426.84009999999995
2023-08-15,75703284.0,444.2612,446.27,442.89,446.64,442.3,540997,SPY,-0.011648925487045658,0.16299038916023245,447.355,427.3479
2023-08-16,80107206.0,441.625,442.46,439.64,444.18,439.53,569003,SPY,-0.007338165232902094,0.1544561735202976,446.3059999999999,427.81260000000003
2023-08-17,95711315.0,438.3366,441.16,436.29,441.43,435.75,582072,SPY,-0.007619870803384554,0.1456593666299033,445.05100000000004,428.21799999999996
2023-08-18,97499400.0,435.5882,433.37,436.5,437.57,433.01,636957,SPY,0.0004813312246441104,0.14621080825586819,444.02,428.61809999999997
2023-08-21,68703957.0,437.9719,437.55,439.34,440.11,435.32,524984,SPY,0.0065063001145475585,0.153668399768919,442.883,429.05550000000005
2023-08-22,65053111.0,438.8489,441.18,438.15,441.18,437.57,476081,SPY,-0.002708608367096077,0.15054356388845047,441.823,429.4235
2023-08-23,68441021.0,441.907,439.25,443.03,443.67,439.1,469242,SPY,0.011137738217505522,0.16335801691087593,441.55100000000004,429.8168
2023-08-24,88351064.0,440.1433,444.69,436.89,445.22,436.855,584149,SPY,-0.013859106606776028,0.14723491413266054,440.649,430.0918
2023-08-25,102325103.0,438.7756,438.68,439.97,441.3,435.0,651732,SPY,0.007049829476527325,0.1553227246468143,440.081,430.38200000000006
2023-08-28,61595393.0,442.0242,442.24,442.76,443.4,439.9728,457438,SPY,0.006341341455099236,0.16264902053463537,439.546,430.7229
2023-08-29,83077916.0,447.1582,442.65,449.16,449.45,442.46,560020,SPY,0.014454783629957557,0.17945486056404558,440.17300000000006,431.13849999999996
2023-08-30,69053911.0,450.6164,449.51,451.01,451.67,448.78,480797,SPY,0.004118799536913187,0.1843127986975468,441.30999999999995,431.5567
2023-08-31,66084563.0,451.337,451.65,450.35,452.83,450.16,446690,SPY,-0.0014633821866476548,0.18257969644451388,442.716,431.96410000000003
2023-09-01,58944098.0,451.2518,453.17,451.19,453.67,449.68,444467,SPY,0.0018652159431553628,0.18478546294837406,444.18499999999995,432.37880000000007
2023-09-05,54634810.0,450.0454,450.73,449.24,451.06,449.17,451483,SPY,-0.004321904297524326,0.17966493356441315,445.175,432.7907
2023-09-06,70758512.0,446.0414,448.4,446.22,448.51,443.81,535482,SPY,-0.006722464606891632,0.1717346778005353,445.98199999999997,433.1182
2023-09-07,70348426.0,444.5598,443.11,444.85,445.55,442.75,487842,SPY,-0.003070234413518058,0.16813717766923952,446.16400000000004,433.4421
2023-09-08,62068437.0,445.6915,444.9,445.52,447.11,444.53,405859,SPY,0.0015061256603348117,0.16989653904731816,447.02700000000004,433.75789999999995
2023-09-11,59977618.0,447.8462,448.24,448.45,448.77,446.4699,432851,SPY,0.006576584665110463,0.1775904626857825,447.875,434.1003
2023-09-12,67565422.0,446.7637,446.95,445.99,448.53,445.39,453018,SPY,-0.005485561378079984,0.1711307179244781,448.198,434.4188
2023-09-13,60123672.0,446.5332,446.22,446.51,447.71,445.0793,460624,SPY,0.0011659454247852086,0.17249619242686753,447.933,434.7651
2023-09-14,83133514.0,449.4353,449.07,450.36,451.08,447.715,508845,SPY,0.008622427269266097,0.1826059555695596,447.86800000000005,435.1467
2023-09-15,111798734.0,444.9005,447.14,443.37,447.48,442.92,665592,SPY,-0.01552091660005328,0.1642508271624381,447.16999999999996,435.4541
2023-09-18,55752213.0,443.6503,443.05,443.63,444.97,442.56,412315,SPY,0.0005864176647043529,0.16493356441363272,446.41400000000004,435.82959999999997
2023-09-19,66514648.0,441.9622,442.68,442.71,443.29,439.94,445858,SPY,-0.002073800238937884,0.16251772490940497,445.7610000000001,436.2131
2023-09-20,82472602.0,441.4311,444.01,438.64,444.435,438.43,507725,SPY,-0.009193377154344762,0.15183026101570207,445.003,436.47540000000004
2023-09-21,102273826.0,433.7086,435.7,431.39,435.97,431.23,677709,SPY,-0.01652836038664962,0.13279239535738574,443.657,436.63
2023-09-22,100829684.0,431.7374,432.45,430.42,434.1,429.99,637168,SPY,-0.002248545399754165,0.13024526022792848,442.14700000000005,436.77909999999997
2023-09-25,70822134.0,430.9017,429.17,432.23,432.27,428.72,488030,SPY,0.004205194925886335,0.13499816186124614,440.525,436.99300000000005
2023-09-26,96130936.0,427.1501,429.09,425.88,429.82,425.02,633685,SPY,-0.014691252342502903,0.11832361745706566,438.514,437.17159999999996
2023-09-27,104439847.0,425.4191,427.09,426.05,427.67,422.29,693410,SPY,0.000399173476096637,0.11877002258284697,436.468,437.3808
2023-09-28,91858308.0,427.8562,425.48,428.52,430.2499,424.87,616074,SPY,0.005797441614833865,0.1252560264691973,434.284,437.53970000000004
2023-09-29,115111319.0,428.5102,431.67,427.48,431.85,425.91,745037,SPY,-0.0024269579016147347,0.12252507746441821,432.695,437.6871
2023-10-02,83798599.0,426.3521,426.62,427.31,428.6,424.46,668258,SPY,-0.0003976794235988068,0.1220786723386369,431.063,437.85089999999997
2023-10-03,103698607.0,422.3022,425.06,421.59,427.3729,420.18,741554,SPY,-0.013386066321874113,0.10705845281235149,428.951,437.9383
2023-10-04,87452518.0,423.1254,422.07,424.66,425.4299,420.56,645252,SPY,0.007281956403140555,0.11512000420145929,427.553,438.0636
2023-10-05,70128794.0,423.5925,424.36,424.5,425.37,421.1701,532996,SPY,-0.00037677200584007586,0.11469985820072393,426.8639999999999,438.19269999999995
2023-10-06,113213309.0,426.957,421.97,429.54,431.125,420.6,737825,SPY,0.011872791519434767,0.12793445722388452,426.776,438.358
2023-10-09,80374362.0,430.3192,427.58,432.29,432.88,427.0101,509696,SPY,0.006402197699864942,0.1351557166115216,426.78200000000004,438.57840000000004
2023-10-10,78499268.0,435.0224,432.94,434.54,437.22,432.53,559796,SPY,0.005204839343958989,0.1410640197468611,427.648,438.7715
2023-10-11,62451736.0,435.16,435.64,436.32,436.58,433.18,452204,SPY,0.004096285727435811,0.1457381440050407,428.675,438.94239999999996
