Date,Volume,vw,Open,Close,High,Low,n,Symbol,Return,Cumulative Return,10-Day MA,100-Day MA
2023-05-26,54834975.0,175.1454,173.32,175.43,175.77,173.11,529918,AAPL,0.014104861552690862,0.4026545134724564,173.30599999999998,
2023-05-30,55963954.0,177.4489,176.96,177.3,178.99,176.57,651318,AAPL,0.010659522316593506,0.41760614056128675,173.829,
2023-05-31,99625288.0,177.9376,177.325,177.25,179.35,176.76,669221,AAPL,-0.0002820078962211259,0.41720636443591697,174.347,156.02845
2023-06-01,68901712.0,179.3796,177.7,180.09,180.12,176.9306,624132,AAPL,0.01602256699576876,0.43991364835692126,175.08700000000002,156.57865
2023-06-02,61996852.0,180.6479,181.03,180.95,181.78,179.26,617235,AAPL,0.004775390082736308,0.44678979771328153,175.677,157.12455
2023-06-06,64845314.0,178.7093,179.965,179.21,180.12,177.43,705164,AAPL,-0.009615915998894664,0.4328775885504128,176.082,157.66645
2023-06-07,61944615.0,178.6619,178.44,177.82,181.21,177.32,669062,AAPL,-0.007756263601361613,0.4217638122651324,176.44400000000002,158.14845000000003
2023-06-08,50210681.0,179.5493,177.895,180.57,180.84,177.46,548456,AAPL,0.01546507704420197,0.44375149916047096,177.345,158.65265000000002
2023-06-09,48869360.0,181.4395,181.5,180.96,182.23,180.63,557894,AAPL,0.002159827213823018,0.4468697529383556,178.257,159.15494999999999
2023-06-12,54754995.0,182.836,181.27,183.79,183.89,180.97,562058,AAPL,0.015638815207780654,0.46949708163428583,179.33700000000002,159.65795
2023-06-13,54867129.0,183.1702,182.8,183.31,184.15,182.44,608337,AAPL,-0.0026116763697697776,0.4656592308307359,180.125,160.15695
2023-06-14,57462782.0,183.7101,183.37,183.95,184.39,182.02,614097,AAPL,0.003491353444983858,0.4707763652354693,180.79000000000002,160.64885
2023-06-15,65433166.0,185.5672,183.96,186.01,186.52,183.78,697003,AAPL,0.011198695297635286,0.4872471416007049,181.666,161.14955
2023-06-16,101151225.0,185.4644,186.73,184.92,186.99,184.27,616272,AAPL,-0.005859900005376062,0.47853202206764345,182.14899999999997,161.64665
2023-06-20,49799092.0,185.2709,184.41,185.01,186.1,184.41,577495,AAPL,0.0004866969500325613,0.47925161909330916,182.555,162.14405
2023-06-21,49515697.0,184.0809,184.9,183.96,185.41,182.5901,520855,AAPL,-0.00567536889897835,0.4708563204605436,183.03,162.60495
2023-06-22,51245327.0,186.1166,183.74,187.0,187.045,183.67,563076,AAPL,0.016525331593824744,0.49516270888302705,183.94799999999998,163.06385
2023-06-23,53112346.0,186.4952,185.55,186.68,187.56,185.01,539704,AAPL,-0.0017112299465240621,0.49260414168066036,184.559,163.50535
2023-06-26,48088661.0,186.3292,186.83,185.27,188.05,185.23,584497,AAPL,-0.007553031926290976,0.4813304549452322,184.98999999999998,163.93945
2023-06-27,50731499.0,187.4998,185.89,188.06,188.39,185.67,511869,AAPL,0.015059102930857549,0.5036379627408665,185.417,164.38045
2023-06-28,51216801.0,188.8916,187.93,189.25,189.9,187.6,559145,AAPL,0.006327767733701917,0.5131526345246673,186.01100000000002,164.81364999999997
2023-06-29,46347308.0,189.5561,189.08,189.59,190.07,188.94,525367,AAPL,0.001796565389696081,0.5158711121771817,186.575,165.27954999999997
2023-06-30,85068452.0,193.102,191.63,193.97,194.48,191.26,774380,AAPL,0.02310248430824413,0.5508915007595756,187.371,165.77634999999998
2023-07-03,31458198.0,192.6624,193.78,192.46,193.88,191.76,500175,AAPL,-0.007784708975614785,0.5388182617734079,188.125,166.24665000000002
2023-07-05,46896861.0,191.5803,191.565,191.33,192.98,190.62,560170,AAPL,-0.005871349890886446,0.5297833213400505,188.757,166.64265
2023-07-06,45155523.0,190.8214,189.84,191.81,192.02,189.2,562755,AAPL,0.0025087545079180984,0.5336211721436002,189.542,167.01425
2023-07-07,46757498.0,191.4218,191.41,190.68,192.67,190.24,538826,AAPL,-0.005891246546061213,0.5245862317102428,189.91000000000003,167.40185000000002
2023-07-10,59912163.0,188.3628,189.26,188.61,189.99,187.035,736912,AAPL,-0.010855884203901822,0.5080355001199333,190.103,167.77925000000002
2023-07-11,46638119.0,187.8219,189.16,188.08,189.3,186.6,577717,AAPL,-0.002810031281480274,0.5037978731910135,190.38400000000001,168.14995
2023-07-12,60750218.0,189.9586,189.68,189.77,191.7,188.47,652126,AAPL,0.008985538068906784,0.5173103062285125,190.555,168.50915
2023-07-13,41337338.0,190.565,190.5,190.54,191.19,189.78,467952,AAPL,0.004057543341940084,0.523466858559207,190.68400000000003,168.88255
2023-07-14,41616242.0,190.4662,190.23,190.69,191.1799,189.63,513233,AAPL,0.000787236275847647,0.5246661869353164,190.794,169.23614999999998
2023-07-17,50520159.0,193.2997,191.9,193.99,194.32,191.81,602852,AAPL,0.017305574492632037,0.5510514112097227,190.796,169.63895
2023-07-18,48153774.0,193.3846,193.35,193.73,194.33,192.415,544605,AAPL,-0.0013402752719213762,0.5489725753577994,190.923,170.05075
2023-07-19,80492323.0,194.9188,193.1,195.1,198.23,192.65,776766,AAPL,0.007071697723636028,0.5599264411929319,191.3,170.51695
2023-07-20,59581196.0,194.276,195.09,193.13,196.47,192.495,639817,AAPL,-0.010097385955920024,0.5441752618533622,191.43200000000002,170.95915000000002
2023-07-21,71451683.0,192.5948,194.1,191.94,194.97,191.23,580360,AAPL,-0.00616165277274372,0.5346605900695611,191.558,171.38455
2023-07-24,45507451.0,193.2011,193.41,192.75,194.91,192.25,525855,AAPL,0.004220068771491059,0.5411369633005518,191.97199999999998,171.84494999999998
2023-07-25,37283201.0,193.804,193.33,193.62,194.44,192.915,445394,AAPL,0.004513618677042919,0.5480930678819864,192.526,172.30195
2023-07-26,47471868.0,194.3737,193.67,194.5,195.64,193.32,502309,AAPL,0.004544985022208348,0.5551291276884947,192.999,172.77285
2023-07-27,47439680.0,194.8773,196.02,193.22,197.2,192.55,570472,AAPL,-0.006580976863753252,0.5448948588790279,193.267,173.25195
2023-07-28,47691443.0,195.8075,194.67,195.83,196.626,194.14,519151,AAPL,0.013507918434944699,0.5657631726233312,193.781,173.75115000000002
2023-07-31,38824113.0,196.1507,196.06,196.45,196.49,195.26,530506,AAPL,0.0031660113363629616,0.5707203965779164,194.027,174.20535
2023-08-01,35281426.0,195.8486,196.235,195.605,196.73,195.28,477616,AAPL,-0.0043013489437515595,0.563964180059167,194.2145,174.62310000000002
2023-08-02,50388811.0,192.9395,195.04,192.58,195.18,191.8507,620582,AAPL,-0.015464839855831802,0.5397777244742947,193.9625,175.0329
2023-08-03,62243282.0,191.1312,191.57,191.17,192.37,190.69,754703,AAPL,-0.007321632568283443,0.5285040377388663,193.7665,175.4159
2023-08-07,97105069.0,179.0119,182.13,178.85,183.13,177.35,1159281,AAPL,-0.06444525814719881,0.4299992004477493,192.4575,175.6985
2023-08-08,67769003.0,178.9854,179.69,179.8,180.27,177.58,709019,AAPL,0.005311713726586564,0.4375949468297755,191.1625,176.01149999999998
2023-08-09,60303492.0,178.4887,180.87,178.19,180.93,177.01,666112,AAPL,-0.008954393770856606,0.42472215559286797,189.6195,176.28870000000003
2023-08-10,54686851.0,178.7951,179.48,177.97,180.75,177.6,652995,AAPL,-0.0012346371850272542,0.42296314064124085,187.9665,176.5425
2023-08-11,51036672.0,177.8056,177.32,177.79,178.62,176.55,586481,AAPL,-0.0010114064168118553,0.42152394658990966,186.4235,176.79049999999998
2023-08-14,43675627.0,178.9475,177.97,179.46,179.69,177.305,564982,AAPL,0.00939310422408468,0.43487646917726086,184.7865,177.0266
2023-08-15,43574863.0,177.9886,178.88,177.45,179.48,177.05,510071,AAPL,-0.011200267469073988,0.418805468937395,182.8865,177.2511
2023-08-16,45712957.0,177.4133,177.13,176.57,178.54,176.5,526074,AAPL,-0.004959143420681822,0.4117694091308868,180.983,177.44279999999998
2023-08-17,66054482.0,174.5857,177.14,174.0,177.5054,173.48,673083,AAPL,-0.014555133941213105,0.3912209162868794,179.125,177.59
2023-08-18,60171878.0,173.8904,172.3,174.49,175.1,171.96,596474,AAPL,0.0028160919540229923,0.3951387223155034,177.457,177.7566
2023-08-21,46161959.0,175.2221,175.07,175.84,176.13,173.735,559658,AAPL,0.007736833056335657,0.4059326777004879,177.156,177.9257
2023-08-22,42057245.0,177.0098,177.06,177.23,177.68,176.25,501508,AAPL,0.00790491355777978,0.4170464539857681,176.899,178.0955
2023-08-23,52722752.0,180.6482,178.52,181.12,181.55,178.325,587165,AAPL,0.021948879986458447,0.4481490365395382,177.192,178.32389999999998
2023-08-24,54912798.0,177.7035,180.674,176.38,181.104,176.01,610377,AAPL,-0.026170494699646718,0.4102502598544817,177.033,178.5112
2023-08-25,51439994.0,177.9075,177.38,178.61,179.15,175.82,554789,AAPL,0.012643156820501211,0.42808027504597446,177.115,178.68960000000004
2023-08-28,43803238.0,179.6595,180.09,180.19,180.59,178.545,532485,AAPL,0.008846089244723077,0.4407132006076597,177.18800000000002,178.86790000000002
2023-08-29,52953948.0,183.28,179.695,184.12,184.9,179.5,576465,AAPL,0.02181031133803213,0.4721356040617255,177.855,179.06009999999998
2023-08-30,60803988.0,186.93,184.94,187.65,187.85,184.74,636448,AAPL,0.01917227894851181,0.5003597985128327,178.96300000000002,179.2749
2023-08-31,60794467.0,188.1489,187.84,187.87,189.12,187.48,554869,AAPL,0.0011723954169997608,0.5021188134644599,180.35,179.4973
2023-09-01,45393903.0,189.0424,189.485,189.46,189.92,188.28,530273,AAPL,0.00846329908979615,0.5148316942512192,181.847,179.7543
2023-09-05,45280027.0,189.1084,188.28,189.7,189.98,187.61,602458,AAPL,0.0012667581547554096,0.5167506196529938,183.233,180.00469999999999
2023-09-06,81753366.0,183.786,188.4,182.91,188.85,181.47,880106,AAPL,-0.035793357933579295,0.46246102182777604,183.801,180.21349999999998
2023-09-07,112416703.0,176.7332,175.18,177.56,178.21,173.54,1210080,AAPL,-0.02924935760756653,0.41968497641320823,183.445,180.3811
2023-09-08,65402066.0,179.0663,178.35,178.18,180.239,177.79,755389,AAPL,0.00349177742734863,0.4246422003677939,183.625,180.56189999999998
2023-09-11,58953052.0,178.8465,180.07,179.36,180.3,177.34,722430,AAPL,0.0066225165562914245,0.43407691692652106,183.7,180.6999
2023-09-12,90316192.0,176.7048,179.49,176.3,180.13,174.82,937419,AAPL,-0.017060660124888494,0.40961061805388965,183.31099999999998,180.81080000000003
2023-09-13,84267928.0,175.0352,176.51,174.21,177.3,173.98,835150,AAPL,-0.011854792966534355,0.3928999760134322,182.32,180.90059999999997
2023-09-14,60345757.0,175.3715,174.0,175.74,176.1,173.58,641017,AAPL,0.008782503874634084,0.4051331254497479,181.129,180.9933
